IP,Protocols
104.36.177.226,"IKEv2,OPENVPN"
176.67.80.201,"IKEv2,OPENVPN"
185.147.214.51,"IKEv2,OPENVPN"
185.91.122.117,"IKEv2,OPENVPN"
216.131.116.89,"IKEv2,OPENVPN"
216.131.117.172,"IKEv2,OPENVPN"
36.255.204.195,"IKEv2,L2TP,OPENVPN"
69.16.145.218,"IKEv2,OPENVPN"
207.204.249.6,"IKEv2,OPENVPN"
80.246.28.10,"IKEv2,L2TP,OPENVPN"
216.131.106.83,"IKEv2,OPENVPN"
108.171.106.5,"IKEv1,OPENVPN"
216.131.115.155,"IKEv2,OPENVPN"
192.200.149.226,"IKEv2,OPENVPN"
216.131.105.29,"IKEv2,OPENVPN"
146.70.13.141,"IKEv2,OPENVPN"
185.91.123.69,"IKEv2,OPENVPN"
176.67.81.80,"IKEv2,OPENVPN"
216.131.120.62,"IKEv2,OPENVPN"
64.145.90.117,"IKEv2,OPENVPN"
173.255.175.32,"IKEv2,OPENVPN"
103.209.254.175,"IKEv2,OPENVPN"
216.131.116.239,"IKEv2,OPENVPN"
176.67.85.209,"IKEv2,OPENVPN"
216.131.117.100,"IKEv2,OPENVPN"
185.147.212.62,"IKEv2,OPENVPN"
104.36.177.232,"IKEv2,OPENVPN"
216.131.118.80,"IKEv2,OPENVPN"
216.131.72.41,"IKEv2,OPENVPN"
216.131.68.25,"IKEv2,OPENVPN"
216.131.77.77,"IKEv2,OPENVPN"
216.131.122.197,"IKEv2,OPENVPN"
5.254.18.203,"IKEv2,OPENVPN"
216.131.75.109,"IKEv2,OPENVPN"
176.56.39.3,"IKEv2,OPENVPN"
173.255.161.68,"IKEv2,OPENVPN"
103.209.254.187,"IKEv2,OPENVPN"
216.131.122.65,"IKEv2,OPENVPN"
176.67.80.75,"IKEv2,OPENVPN"
192.200.149.106,"IKEv2,OPENVPN"
5.254.18.209,"IKEv2,OPENVPN"
176.67.81.172,"IKEv2,OPENVPN"
216.131.78.65,"IKEv2,OPENVPN"
173.245.202.59,"IKEv2,OPENVPN"
216.169.133.75,"IKEv2,OPENVPN"
205.185.199.218,"IKEv2,OPENVPN"
216.131.79.227,"IKEv2,OPENVPN"
205.185.199.8,"IKEv2,OPENVPN"
176.67.80.147,"IKEv2,OPENVPN"
173.255.172.79,"IKEv2,OPENVPN"
185.147.212.29,"IKEv2,OPENVPN"
216.151.180.41,"IKEv2,OPENVPN"
185.91.123.99,"IKEv2,OPENVPN"
36.255.206.107,"IKEv2,OPENVPN"
23.248.176.170,"IKEv2,OPENVPN"
217.138.202.38,"IKEv2,OPENVPN"
64.145.65.131,"IKEv2,OPENVPN"
205.185.199.188,"IKEv2,OPENVPN"
173.255.175.8,"IKEv2,OPENVPN"
216.151.183.87,"IKEv2,OPENVPN"
69.16.147.145,"IKEv2,OPENVPN"
169.197.125.233,"IKEv2,OPENVPN"
108.171.111.72,"IKEv2,OPENVPN"
173.255.164.53,"IKEv2,OPENVPN"
199.33.68.17,"IKEv2,OPENVPN"
205.185.192.17,"IKEv2,OPENVPN"
64.145.90.159,"IKEv2,OPENVPN"
209.107.192.159,"IKEv2,OPENVPN"
192.200.148.135,"IKEv2,OPENVPN"
108.171.102.163,"IKEv2,OPENVPN"
78.110.173.156,"IKEv2,OPENVPN"
205.185.223.10,"IKEv2,OPENVPN"
216.131.88.197,"IKEv2,OPENVPN"
173.255.170.49,"IKEv2,OPENVPN"
64.145.93.21,"IKEv2,OPENVPN"
69.16.145.68,"IKEv2,OPENVPN"
216.131.117.148,"IKEv2,OPENVPN"
216.131.84.16,"IKEv2,OPENVPN"
205.185.214.12,"IKEv2,OPENVPN"
216.131.77.113,"IKEv2,OPENVPN"
216.131.76.180,"IKEv2,OPENVPN"
208.131.139.103,"IKEv2,OPENVPN"
216.131.110.145,"IKEv2,OPENVPN"
23.248.176.164,"IKEv2,OPENVPN"
103.209.252.24,"IKEv2,OPENVPN"
104.36.177.124,"IKEv2,OPENVPN"
216.131.75.78,"IKEv2,OPENVPN"
216.131.120.56,"IKEv2,OPENVPN"
216.131.75.181,"IKEv2,OPENVPN"
216.131.122.119,"IKEv2,OPENVPN"
216.131.77.53,"IKEv2,OPENVPN"
216.131.78.92,"IKEv2,OPENVPN"
216.151.183.189,"IKEv2,OPENVPN"
108.171.103.193,"IKEv2,OPENVPN"
198.181.163.12,"IKEv2,OPENVPN"
216.169.133.33,"IKEv2,OPENVPN"
173.255.160.60,"IKEv2,OPENVPN"
84.247.50.225,"IKEv2,OPENVPN"
69.16.145.14,"IKEv2,OPENVPN"
108.171.103.169,"IKEv2,OPENVPN"
156.59.233.203,"IKEv2,OPENVPN"
207.204.248.136,"IKEv2,OPENVPN"
216.131.77.227,"IKEv2,OPENVPN"
185.147.213.188,"IKEv2,OPENVPN"
173.245.209.199,"IKEv2,OPENVPN"
205.185.222.39,"IKEv2,OPENVPN"
204.188.246.148,"IKEv2,OPENVPN"
216.151.191.139,"IKEv2,OPENVPN"
146.70.203.77,"IKEv2,OPENVPN"
64.145.93.15,"IKEv2,OPENVPN"
216.131.122.59,"IKEv2,OPENVPN"
216.131.112.187,"IKEv2,OPENVPN"
216.169.133.123,"IKEv2,OPENVPN"
216.169.133.45,"IKEv2,OPENVPN"
207.204.248.40,"IKEv2,OPENVPN"
64.145.93.117,"IKEv2,OPENVPN"
185.147.214.65,"IKEv2,OPENVPN"
36.255.206.78,"IKEv2,OPENVPN"
173.255.161.194,"IKEv2,OPENVPN"
173.255.164.227,"IKEv2,OPENVPN"
185.91.123.165,"IKEv2,OPENVPN"
173.255.172.139,"IKEv2,OPENVPN"
69.16.145.74,"IKEv2,OPENVPN"
192.200.148.201,"IKEv2,OPENVPN"
216.131.81.18,"IKEv2,OPENVPN"
216.151.180.187,"IKEv2,OPENVPN"
173.255.164.23,"IKEv2,OPENVPN"
173.255.170.55,"IKEv2,OPENVPN"
176.67.80.27,"IKEv1,OPENVPN"
216.131.77.89,"IKEv2,OPENVPN"
64.145.90.105,"IKEv2,OPENVPN"
176.67.81.62,"IKEv2,OPENVPN"
64.145.93.81,"IKEv2,OPENVPN"
173.245.209.97,"IKEv2,OPENVPN"
192.200.149.64,"IKEv2,OPENVPN"
216.131.74.157,"IKEv2,OPENVPN"
36.255.204.54,"IKEv2,OPENVPN"
216.131.114.189,"IKEv2,OPENVPN"
146.70.203.93,"IKEv2,OPENVPN"
205.185.222.145,"IKEv2,OPENVPN"
216.131.112.223,"IKEv2,OPENVPN"
216.131.74.73,"IKEv2,OPENVPN"
173.245.207.5,"IKEv2,OPENVPN"
216.169.141.71,"IKEv2,OPENVPN"
173.255.175.50,"IKEv2,OPENVPN"
209.234.253.29,"IKEv2,OPENVPN"
169.197.125.209,"IKEv2,OPENVPN"
104.36.180.203,"IKEv2,OPENVPN"
173.255.164.137,"IKEv2,OPENVPN"
205.185.222.11,"IKEv2,OPENVPN"
103.107.197.54,"IKEv2,OPENVPN"
185.147.213.13,"IKEv2,OPENVPN"
216.131.110.169,"IKEv2,OPENVPN"
64.145.93.87,"IKEv2,OPENVPN"
173.255.164.71,"IKEv2,OPENVPN"
209.107.196.10,"IKEv2,OPENVPN"
173.255.164.29,"IKEv2,OPENVPN"
207.204.228.245,"IKEv2,OPENVPN"
216.131.87.153,"IKEv2,OPENVPN"
176.67.82.133,"IKEv2,OPENVPN"
185.108.107.16,"IKEv2,OPENVPN"
216.131.105.211,"IKEv2,OPENVPN"
216.131.74.115,"IKEv2,OPENVPN"
173.245.211.133,"IKEv2,OPENVPN"
216.131.110.41,"IKEv2,OPENVPN"
216.131.114.117,"IKEv2,OPENVPN"
216.131.116.95,"IKEv1,OPENVPN"
205.185.222.151,"IKEv2,OPENVPN"
192.3.2.104,"IKEv2,OPENVPN"
216.131.75.187,"IKEv2,OPENVPN"
176.67.81.118,"IKEv2,OPENVPN"
216.131.76.102,"IKEv2,OPENVPN"
84.247.50.229,"IKEv2,OPENVPN"
176.67.80.69,"IKEv2,OPENVPN"
194.88.103.233,"IKEv2,OPENVPN"
216.131.110.5,"IKEv2,OPENVPN"
216.131.106.17,"IKEv2,OPENVPN"
216.131.122.143,"IKEv2,OPENVPN"
216.131.80.84,"IKEv2,OPENVPN"
216.169.136.117,"IKEv2,OPENVPN"
185.108.106.199,"IKEv2,OPENVPN"
216.131.72.29,"IKEv2,OPENVPN"
216.131.112.175,"IKEv2,OPENVPN"
216.169.141.77,"IKEv2,OPENVPN"
216.131.78.59,"IKEv2,OPENVPN"
209.127.24.37,"IKEv2,OPENVPN"
205.185.199.50,"IKEv2,OPENVPN"
216.151.183.183,"IKEv2,OPENVPN"
216.131.76.90,"IKEv2,OPENVPN"
103.175.51.132,"IKEv2,OPENVPN"
216.131.106.146,"IKEv2,OPENVPN"
216.131.107.151,"IKEv2,OPENVPN"
185.174.159.133,"IKEv2,OPENVPN"
216.169.140.131,"IKEv2,OPENVPN"
216.131.117.16,"IKEv2,OPENVPN"
216.151.180.5,"IKEv2,OPENVPN"
103.209.253.35,"IKEv2,OPENVPN"
216.131.112.211,"IKEv2,OPENVPN"
104.36.180.62,"IKEv2,OPENVPN"
103.209.255.23,"IKEv2,L2TP,OPENVPN"
108.171.103.157,"IKEv2,OPENVPN"
216.131.117.130,"IKEv2,OPENVPN"
176.67.81.154,"IKEv2,OPENVPN"
45.9.250.116,"IKEv2,OPENVPN"
104.36.177.76,"IKEv2,OPENVPN"
155.94.186.227,"IKEv2,OPENVPN"
103.209.252.102,"IKEv2,OPENVPN"
216.131.68.31,"IKEv2,L2TP,OPENVPN"
64.145.90.75,"IKEv2,OPENVPN"
129.227.230.87,"IKEv2,OPENVPN"
216.169.140.59,"IKEv2,OPENVPN"
216.169.141.203,"IKEv2,OPENVPN"
173.245.211.5,"IKEv2,OPENVPN"
216.131.72.47,"IKEv2,OPENVPN"
216.131.104.217,"IKEv2,OPENVPN"
216.131.107.30,"IKEv2,OPENVPN"
64.145.90.111,"IKEv2,OPENVPN"
216.151.184.56,"IKEv2,OPENVPN"
