IP,Protocols
149.88.26.20,"IKEv2,OPENVPN"
84.247.105.57,"IKEv2,OPENVPN"
95.181.232.24,"IKEv2,OPENVPN"
84.17.52.45,"IKEv2,OPENVPN"
149.102.232.116,"IKEv2,OPENVPN"
146.70.15.11,"IKEv2,OPENVPN"
149.34.243.89,"IKEv2,OPENVPN"
173.244.49.16,"IKEv2,OPENVPN"
91.90.124.152,"IKEv2,OPENVPN"
173.239.205.11,"IKEv2,OPENVPN"
216.24.213.78,"IKEv2,OPENVPN"
191.96.168.53,"IKEv2,OPENVPN"
181.214.206.17,"IKEv2,OPENVPN"
102.129.252.156,"IKEv2,OPENVPN"
156.146.51.196,"IKEv2,OPENVPN"
188.214.125.61,"IKEv2,OPENVPN"
156.146.49.184,"IKEv2,OPENVPN"
173.244.32.29,"IKEv2,OPENVPN"
156.146.55.169,"IKEv2,OPENVPN"
149.102.232.70,"IKEv2,OPENVPN"
84.247.105.130,"IKEv2,OPENVPN"
37.46.113.227,"IKEv2,OPENVPN"
37.46.113.237,"IKEv2,OPENVPN"
149.88.26.38,"IKEv2,OPENVPN"
191.101.209.160,"IKEv2,OPENVPN"
156.146.51.195,"IKEv2,OPENVPN"
95.181.233.150,"IKEv2,OPENVPN"
84.17.52.70,"IKEv2,OPENVPN"
173.239.200.138,"IKEv2,OPENVPN"
45.154.153.8,"IKEv2,OPENVPN"
84.239.42.157,"IKEv2,OPENVPN"
146.70.59.148,"IKEv2,OPENVPN"
154.47.16.138,"IKEv2,OPENVPN"
84.17.56.137,"IKEv2,OPENVPN"
45.132.194.17,"IKEv2,OPENVPN"
45.154.155.21,"IKEv2,OPENVPN"
84.17.47.98,"IKEv2,OPENVPN"
82.102.26.220,"IKEv2,OPENVPN"
46.246.8.151,"IKEv2,OPENVPN"
181.214.218.235,"IKEv2,OPENVPN"
84.17.58.34,"IKEv2,OPENVPN"
181.214.218.233,"IKEv2,OPENVPN"
181.214.153.14,"IKEv2,OPENVPN"
216.24.213.87,"IKEv2,OPENVPN"
45.154.153.20,"IKEv2,OPENVPN"
154.47.16.228,"IKEv2,OPENVPN"
82.102.26.219,"IKEv2,OPENVPN"
154.47.16.223,"IKEv2,OPENVPN"
149.102.232.103,"IKEv2,OPENVPN"
178.175.130.250,"IKEv2,OPENVPN"
37.19.223.105,"IKEv2,OPENVPN"
45.134.212.202,"IKEv2,OPENVPN"
102.129.252.163,"IKEv2,OPENVPN"
191.96.168.35,"IKEv2,OPENVPN"
98.159.40.18,"IKEv2,OPENVPN"
196.245.54.40,"IKEv2,OPENVPN"
181.214.218.114,"IKEv2,OPENVPN"
156.146.55.182,"IKEv2,OPENVPN"
188.215.235.57,"IKEv2,OPENVPN"
84.247.105.115,"IKEv2,OPENVPN"
154.47.20.232,"IKEv2,OPENVPN"
146.70.59.146,"IKEv2,OPENVPN"
84.17.56.42,"IKEv2,OPENVPN"
98.159.36.9,"IKEv2,OPENVPN"
45.133.173.65,"IKEv2,OPENVPN"
173.239.217.52,"IKEv2,OPENVPN"
191.101.31.160,"IKEv2,OPENVPN"
154.47.29.227,"IKEv2,OPENVPN"
138.199.59.181,"IKEv2,OPENVPN"
188.126.94.230,"IKEv2,OPENVPN"
146.70.52.217,"IKEv2,OPENVPN"
154.47.20.225,"IKEv2,OPENVPN"
77.81.142.159,"IKEv2,OPENVPN"
188.241.80.137,"IKEv2,OPENVPN"
191.96.168.48,"IKEv2,OPENVPN"
146.70.52.248,"IKEv2,OPENVPN"
45.134.213.184,"IKEv2,OPENVPN"
146.70.15.4,"IKEv2,OPENVPN"
45.133.172.158,"IKEv2,OPENVPN"
149.102.232.79,"IKEv2,OPENVPN"
45.154.155.20,"IKEv2,OPENVPN"
45.134.213.187,"IKEv2,OPENVPN"
191.101.209.153,"IKEv2,OPENVPN"
84.247.105.114,"IKEv2,OPENVPN"
188.241.177.154,"IKEv2,OPENVPN"
188.126.79.5,"IKEv2,OPENVPN"
95.181.232.18,"IKEv2,OPENVPN"
138.199.39.185,"IKEv2,OPENVPN"
188.215.235.56,"IKEv2,OPENVPN"
185.253.162.143,"IKEv2,OPENVPN"
188.126.79.26,"IKEv2,OPENVPN"
176.125.230.144,"IKEv2,OPENVPN"
84.17.58.43,"IKEv2,OPENVPN"
46.246.8.177,"IKEv2,OPENVPN"
216.24.213.73,"IKEv2,OPENVPN"
98.159.36.22,"IKEv2,OPENVPN"
98.159.36.4,"IKEv2,OPENVPN"
149.88.26.26,"IKEv2,OPENVPN"
196.196.53.29,"IKEv2,OPENVPN"
37.19.223.103,"IKEv2,OPENVPN"
91.90.122.148,"IKEv2,OPENVPN"
188.214.122.40,"IKEv2,OPENVPN"
181.214.173.221,"IKEv2,OPENVPN"
91.90.120.13,"IKEv2,OPENVPN"
154.16.105.31,"IKEv2,OPENVPN"
45.134.213.181,"IKEv2,OPENVPN"
84.17.56.148,"IKEv2,OPENVPN"
149.102.232.112,"IKEv2,OPENVPN"
84.17.47.109,"IKEv2,OPENVPN"
45.154.153.21,"IKEv2,OPENVPN"
45.133.173.32,"IKEv2,OPENVPN"
146.70.10.52,"IKEv2,OPENVPN"
173.239.247.42,"IKEv2,OPENVPN"
84.17.56.152,"IKEv2,OPENVPN"
156.146.55.178,"IKEv2,OPENVPN"
149.102.232.94,"IKEv2,OPENVPN"
84.17.56.41,"IKEv2,OPENVPN"
191.96.168.42,"IKEv2,OPENVPN"
84.17.56.54,"IKEv2,OPENVPN"
87.101.94.123,"IKEv2,OPENVPN"
46.246.8.170,"IKEv2,OPENVPN"
95.181.233.139,"IKEv2,OPENVPN"
