IP,Protocols
185.147.213.41,"IKEv2,OPENVPN"
185.103.99.104,"IKEv2,OPENVPN"
173.245.211.14,"IKEv2,OPENVPN"
216.131.104.62,"IKEv2,OPENVPN"
173.245.203.154,"IKEv2,OPENVPN"
192.200.158.36,"IKEv2,OPENVPN"
216.169.136.198,"IKEv2,OPENVPN"
185.141.57.70,"IKEv2,OPENVPN"
216.131.114.12,"IKEv2,OPENVPN"
185.147.214.74,"IKEv2,OPENVPN"
216.131.112.154,"IKEv2,OPENVPN"
64.145.90.210,"IKEv2,OPENVPN"
173.245.209.76,"IKEv2,OPENVPN"
64.238.203.206,"IKEv2,OPENVPN"
64.145.93.168,"IKEv2,OPENVPN"
64.145.90.150,"IKEv2,OPENVPN"
103.209.254.9,"IKEv2,OPENVPN"
216.151.183.102,"IKEv2,OPENVPN"
216.131.122.38,"IKEv2,OPENVPN"
216.169.136.162,"IKEv2,OPENVPN"
185.147.214.170,"IKEv2,OPENVPN"
199.33.69.16,"IKEv2,OPENVPN"
185.147.215.194,"IKEv2,OPENVPN"
216.131.82.75,"IKEv2,OPENVPN"
104.36.177.235,"IKEv2,OPENVPN"
103.209.255.24,"IKEv2,OPENVPN"
216.131.84.7,"IKEv2,OPENVPN"
176.67.80.6,"IKEv2,OPENVPN"
209.234.253.152,"IKEv2,OPENVPN"
216.131.117.85,"IKEv2,OPENVPN"
103.107.197.36,"IKEv2,OPENVPN"
103.209.255.26,"IKEv2,OPENVPN"
185.147.215.44,"IKEv2,OPENVPN"
216.169.141.74,"IKEv2,OPENVPN"
108.171.103.154,"IKEv2,OPENVPN"
173.255.160.237,"IKEv2,OPENVPN"
216.131.82.33,"IKEv2,OPENVPN"
64.145.90.108,"IKEv2,OPENVPN"
216.131.84.189,"IKEv2,OPENVPN"
103.209.254.99,"IKEv2,OPENVPN"
216.131.79.62,"IKEv2,OPENVPN"
108.171.107.72,"IKEv2,OPENVPN"
216.151.184.61,"IKEv2,OPENVPN"
108.171.103.203,"IKEv2,OPENVPN"
69.16.157.10,"IKEv2,OPENVPN"
216.131.112.92,"IKEv2,OPENVPN"
216.131.110.172,"IKEv2,OPENVPN"
216.131.108.94,"IKEv2,OPENVPN"
216.131.109.148,"IKEv2,OPENVPN"
216.151.183.18,"IKEv2,OPENVPN"
216.169.141.38,"IKEv2,OPENVPN"
185.147.213.89,"IKEv2,OPENVPN"
69.16.147.148,"IKEv2,OPENVPN"
216.131.81.57,"IKEv2,OPENVPN"
36.255.204.168,"IKEv2,OPENVPN"
192.200.148.72,"IKEv2,OPENVPN"
216.131.87.150,"IKEv2,OPENVPN"
176.67.80.12,"IKEv2,OPENVPN"
216.131.84.121,"IKEv2,OPENVPN"
176.67.81.23,"IKEv2,OPENVPN"
173.255.172.70,"IKEv2,OPENVPN"
207.204.228.110,"IKEv2,OPENVPN"
216.131.86.156,"IKEv2,OPENVPN"
216.131.120.5,"IKEv2,OPENVPN"
146.70.191.238,"IKEv2,OPENVPN"
216.169.141.26,"IKEv2,OPENVPN"
98.96.216.212,"IKEv2,OPENVPN"
64.145.90.66,"IKEv2,OPENVPN"
216.131.72.94,"IKEv2,OPENVPN"
192.200.149.151,"IKEv2,OPENVPN"
194.127.173.78,"IKEv2,OPENVPN"
216.131.114.216,"IKEv2,OPENVPN"
216.131.116.86,"IKEv2,OPENVPN"
36.255.206.2,"IKEv2,OPENVPN"
176.67.81.145,"IKEv2,OPENVPN"
216.131.106.173,"IKEv2,OPENVPN"
216.131.78.89,"IKEv2,OPENVPN"
216.131.122.8,"IKEv2,OPENVPN"
216.131.105.38,"IKEv2,OPENVPN"
185.108.107.73,"IKEv2,OPENVPN"
103.175.51.131,"IKEv1,OPENVPN"
216.169.141.68,"IKEv2,OPENVPN"
209.234.253.164,"IKEv2,OPENVPN"
216.131.105.154,"IKEv2,OPENVPN"
176.67.85.130,"IKEv2,OPENVPN"
108.171.107.200,"IKEv2,OPENVPN"
216.131.79.140,"IKEv2,OPENVPN"
185.91.122.222,"IKEv2,OPENVPN"
173.245.202.80,"IKEv2,OPENVPN"
84.247.50.230,"IKEv2,OPENVPN"
216.131.110.2,"IKEv2,OPENVPN"
192.200.148.126,"IKEv2,OPENVPN"
216.131.77.50,"IKEv2,OPENVPN"
216.131.105.184,"IKEv2,OPENVPN"
216.131.115.158,"IKEv2,OPENVPN"
216.131.74.220,"IKEv2,OPENVPN"
38.153.100.14,"IKEv2,OPENVPN"
216.131.109.142,"IKEv2,OPENVPN"
185.108.106.198,"IKEv2,OPENVPN"
216.131.112.14,"IKEv2,OPENVPN"
216.131.116.224,"IKEv2,OPENVPN"
104.36.177.7,"IKEv2,OPENVPN"
207.204.248.217,"IKEv2,OPENVPN"
94.46.220.87,"IKEv2,OPENVPN"
209.107.192.144,"IKEv2,OPENVPN"
103.209.254.129,"IKEv2,OPENVPN"
216.169.136.216,"IKEv2,OPENVPN"
64.145.93.54,"IKEv2,OPENVPN"
104.36.177.91,"IKEv2,OPENVPN"
173.245.207.2,"IKEv2,OPENVPN"
216.131.114.30,"IKEv2,OPENVPN"
185.108.106.223,"IKEv2,OPENVPN"
216.131.87.51,"IKEv2,OPENVPN"
216.131.112.190,"IKEv2,OPENVPN"
216.131.104.14,"IKEv2,OPENVPN"
176.67.80.54,"IKEv2,OPENVPN"
176.67.80.210,"IKEv2,OPENVPN"
193.19.207.171,"IKEv2,OPENVPN"
185.91.123.156,"IKEv1,OPENVPN"
207.204.249.21,"IKEv2,OPENVPN"
216.131.108.55,"IKEv2,OPENVPN"
216.131.74.130,"IKEv2,OPENVPN"
216.131.87.15,"IKEv2,OPENVPN"
108.171.108.6,"IKEv2,OPENVPN"
64.145.79.5,"IKEv2,OPENVPN"
103.62.50.238,"IKEv2,OPENVPN"
194.88.103.243,"IKEv2,OPENVPN"
207.204.248.229,"IKEv2,OPENVPN"
216.131.105.105,"IKEv2,OPENVPN"
207.204.248.193,"IKEv2,OPENVPN"
216.169.136.168,"IKEv2,OPENVPN"
104.36.181.132,"IKEv2,OPENVPN"
205.185.199.119,"IKEv2,OPENVPN"
205.185.199.23,"IKEv2,OPENVPN"
173.255.174.27,"IKEv2,OPENVPN"
216.169.140.38,"IKEv2,OPENVPN"
108.171.108.18,"IKEv2,OPENVPN"
205.185.199.239,"IKEv2,OPENVPN"
216.131.77.200,"IKEv2,OPENVPN"
216.131.73.57,"IKEv2,OPENVPN"
173.255.160.27,"IKEv2,OPENVPN"
69.16.147.166,"IKEv2,OPENVPN"
216.131.116.104,"IKEv2,OPENVPN"
176.67.81.133,"IKEv2,OPENVPN"
64.145.94.109,"IKEv2,OPENVPN"
216.131.74.154,"IKEv2,OPENVPN"
36.255.206.26,"IKEv2,OPENVPN"
64.145.90.186,"IKEv2,OPENVPN"
209.107.192.162,"IKEv2,OPENVPN"
173.255.161.137,"IKEv2,OPENVPN"
216.131.80.75,"IKEv2,OPENVPN"
69.16.147.20,"IKEv2,OPENVPN"
104.36.177.43,"IKEv2,OPENVPN"
64.145.93.126,"IKEv2,OPENVPN"
216.151.184.214,"IKEv2,OPENVPN"
216.131.78.95,"IKEv2,OPENVPN"
216.169.136.240,"IKEv2,OPENVPN"
